date,Sun-Earth (AU),Sun-Cassini (AU),Earth-Cassini (AU),Impact parameter (AU),Impact parameter (Rsun),LE (AU),LC (AU),LE/rE,LC/rC,LE/rE + LC/rC,Shapiro (s),Shapiro (us),Shapiro JG (s),Shapiro JG (us),y,y x1e13,yJG,yJG x1e13,Shapiro approx (s),Difference (ns)
A.D. 2002-Jun-06 01:00:00.0000,1.0147078404248722,7.369696019146664,8.356404706950878,0.22228330034344992,47.798057242415815,0.9900616828299798,7.366343024120897,0.9757110799650738,0.9995450293991698,-0.024743890635756216,6.298156710968904e-05,62.981567109689045,7.271067319695531e-05,72.71067319695531,1.4712306707585495e-11,147.12306707585495,1.489380708415358e-11,148.9380708415358,6.310417555999532e-05,-122.60845030627551
A.D. 2002-Jun-06 01:01:00.0000,1.0147079367730718,7.3696983694138,8.356409650132607,0.22227351136638876,47.79595229757654,0.9900639792938233,7.366345670838783,0.975713250496867,0.999545069769893,-0.02474167973324004,6.298244986783565e-05,62.982449867835655,7.271156684488225e-05,72.71156684488224,1.4712964880984632e-11,147.12964880984632,1.489445718216647e-11,148.9445718216647,6.310504729689023e-05,-122.59742905457453
A.D. 2002-Jun-06 01:02:00.0000,1.014708033118896,7.369700719679199,8.356414593200048,0.22226372236892386,47.793847348349814,0.99006627565771,7.366348317542336,0.9757154209320242,0.999545110138881,-0.02473946892909451,6.298333266547476e-05,62.98333266547476,7.271246053181717e-05,72.71246053181717,1.4713623114240762e-11,147.1362311424076,1.4895107340036357e-11,148.95107340036358,6.31059190737801e-05,-122.58640830533349
A.D. 2002-Jun-06 01:03:00.0000,1.0147081294623437,7.369703069942861,8.356419536153197,0.22225393335105637,47.79174239473587,0.9900685719216384,7.366350964231558,0.9757175912705451,0.9995451505061346,-0.02473725822332029,6.298421550260936e-05,62.98421550260936,7.271335425776305e-05,72.71335425776306,1.4714281412210213e-11,147.14281412210212,1.4895757562506625e-11,148.95757562506626,6.31067908906684e-05,-122.57538805904029
A.D. 2002-Jun-06 01:04:00.0000,1.0147082258034161,7.369705420204786,8.356424478992059,0.22224414431278727,47.78963743673493,0.9900708680856101,7.366353610906449,0.9757197615124299,0.999545190871653,-0.02473504761591716,6.298509837924423e-05,62.98509837924423,7.271424802272467e-05,72.71424802272468,1.4714939775118852e-11,147.14939775118853,1.4896407849916087e-11,148.96407849916088,6.310766274755867e-05,-122.56436831444809
A.D. 2002-Jun-06 01:05:00.0000,1.0147083221421123,7.369707770464974,8.35642942171663,0.2222343552541175,47.78753247434718,0.9900731641496235,7.3663562575670065,0.9757219316576784,0.9995452312354367,-0.024732837106884897,6.298598129538238e-05,62.98598129538237,7.271514182670504e-05,72.71514182670504,1.471559818851066e-11,147.1559818851066,1.4897058187921647e-11,148.97058187921647,6.310853464445442e-05,-122.55334907204478
A.D. 2002-Jun-06 01:06:00.0000,1.0147084184784325,7.369710120723425,8.356434364326912,0.22222456617504802,47.78542750757284,0.9900754601136791,7.366358904213233,0.9757241017062903,0.9995452715974855,-0.024730626696224167,6.298686425102685e-05,62.986864251026844,7.271603566970722e-05,72.71603566970722,1.471625666661578e-11,147.16256666615783,1.4897708590640526e-11,148.97708590640525,6.310940658135919e-05,-122.54233033234536
A.D. 2002-Jun-06 01:07:00.0000,1.0147085148123764,7.36971247098014,8.356439306822905,0.22221477707557977,47.78332253641211,0.9900777559777763,7.366361550845129,0.9757262716582658,0.9995453119577994,-0.024728416383934526,6.298774724618237e-05,62.987747246182366,7.271692955173592e-05,72.71692955173592,1.4716915195204066e-11,147.16915195204066,1.489835904372963e-11,148.9835904372963,6.311027855827649e-05,-122.53131209411656
A.D. 2002-Jun-06 01:08:00.0000,1.014708611143944,7.369714821235118,8.356444249204605,0.22220498795571378,47.78121756086521,0.9900800517419148,7.366364197462692,0.9757284415136046,0.9995453523163784,-0.024726206170016862,6.298863028085027e-05,62.98863028085027,7.271782347279247e-05,72.71782347279246,1.471757378850567e-11,147.1757378850567,1.489900956153205e-11,148.9900956153205,6.311115057520983e-05,-122.52029435955386
A.D. 2002-Jun-06 01:09:00.0000,1.0147087074731354,7.36971717148836,8.356449191472018,0.222195198815451,47.77911258093234,0.9900823474060949,7.366366844065924,0.975730611272307,0.9995453926732226,-0.024723996054470287,6.298951335503699e-05,62.98951335503699,7.27187174328833e-05,72.7187174328833,1.4718232446633528e-11,147.18232446633527,1.489966014416073e-11,148.99660144160728,6.311202263216273e-05,-122.5092771257435
A.D. 2002-Jun-06 01:10:00.0000,1.0147088037999503,7.369719521739865,8.356454133625139,0.22218540965479244,47.77700759661373,0.9900846429703161,7.366369490654823,0.9757327809343724,0.9995454330283317,-0.02472178603729569,6.299039646874387e-05,62.99039646874387,7.271961143200977e-05,72.71961143200977,1.4718891155357487e-11,147.18891155357488,1.4900310777385506e-11,149.00310777385505,6.311289472913873e-05,-122.49826039486742
A.D. 2002-Jun-06 01:11:00.0000,1.014708900124389,7.369721871989634,8.356459075663969,0.22217562047373904,47.77490260790957,0.9900869384345783,7.366372137229391,0.9757349504998011,0.999545473381706,-0.02471957611849329,6.299127962197563e-05,62.991279621975636,7.272050547017659e-05,72.72050547017659,1.471954992405138e-11,147.19549924051378,1.4900961470693157e-11,149.00961470693156,6.311376686614134e-05,-122.48724416570589
A.D. 2002-Jun-06 01:12:00.0000,1.014708996446451,7.369724222237666,8.356464017588507,0.22216583127229184,47.77279761482008,0.9900892337988811,7.3663747837896265,0.9757371199685927,0.9995455137333453,-0.024717366298061982,6.299216281473475e-05,62.992162814734755,7.272139954738625e-05,72.72139954738626,1.472020875294108e-11,147.20208752941082,1.4901612224083675e-11,149.01612224083675,6.311463904317408e-05,-122.47622843932957
A.D. 2002-Jun-06 01:13:00.0000,1.0147090927661362,7.369726572483961,8.356468959398754,0.2221560420504519,47.770692617345496,0.9900915290632241,7.366377430335529,0.9757392893407472,0.9995455540832496,-0.024715156576003317,6.299304604702599e-05,62.993046047025985,7.272229366364348e-05,72.72229366364348,1.4720867637057328e-11,147.20867637057327,1.4902263032587804e-11,149.02263032587803,6.311551126024045e-05,-122.46521321446451
A.D. 2002-Jun-06 01:14:00.0000,1.0147091890834448,7.3697289227285205,8.356473901094708,0.22214625280821995,47.768587615485984,0.9900938242276075,7.366380076867101,0.9757414586162647,0.9995455944314191,-0.024712946952316406,6.29939293188512e-05,62.9939293188512,7.272318781895016e-05,72.72318781895017,1.472152657628719e-11,147.2152657628719,1.490291389631848e-11,149.0291389631848,6.311638351734402e-05,-122.45419849281835
A.D. 2002-Jun-06 01:15:00.0000,1.0147092853983763,7.369731272971341,8.356478842676367,0.22213646354559718,47.766482609241784,0.9900961192920308,7.366382723384337,0.9757436277951449,0.9995456347778534,-0.024710737427001694,6.299481263021514e-05,62.994812630215144,7.272408201331104e-05,72.72408201331103,1.4722185585312562e-11,147.22185585312562,1.4903564829844674e-11,149.03564829844674,6.311725581448827e-05,-122.44318427313068
A.D. 2002-Jun-06 01:16:00.0000,1.0147093817109314,7.369733623212425,8.356483784143736,0.2221266742625844,47.76437759861307,0.9900984142564941,7.366385369887241,0.9757457968773877,0.9995456751225529,-0.024708528000059404,6.299569598112144e-05,62.995695981121436,7.272497624672974e-05,72.72497624672974,1.4722844644821097e-11,147.22844644821097,1.490421581374109e-11,149.04215813741092,6.311812815167676e-05,-122.4321705553202
A.D. 2002-Jun-06 01:17:00.0000,1.0147094780211088,7.369735973451775,8.35648872549681,0.2221168849591827,47.762272583600094,0.9901007091209965,7.366388016375815,0.9757479658629932,0.9995457154655174,-0.024706318671489313,6.299657937157252e-05,62.996579371572516,7.272587051920868e-05,72.72587051920868,1.4723503764412504e-11,147.23503764412504,1.4904866857833318e-11,149.04866857833318,6.311900052891299e-05,-122.42115734047111
A.D. 2002-Jun-06 01:18:00.0000,1.0147095743289098,7.369738323689386,8.356493666735593,0.22210709563539308,47.76016756420305,0.9901030038855391,7.366390662850054,0.9757501347519613,0.9995457558067466,-0.024704109441292088,6.299746280157317e-05,62.997462801573164,7.272676483075268e-05,72.72676483075269,1.4724162949056044e-11,147.24162949056043,1.4905517966977675e-11,149.05517966977675,6.311987294620049e-05,-122.41014462732302
A.D. 2002-Jun-06 01:19:00.0000,1.0147096706343335,7.369740673925261,8.35649860786008,0.22209730629121632,47.758062540422124,0.9901052985501205,7.36639330930996,0.9757523035442918,0.9995457961462412,-0.024701900309467284,6.29983462711264e-05,62.99834627112641,7.272765918136472e-05,72.72765918136473,1.4724822179213485e-11,147.24822179213484,1.4906169121522996e-11,149.06169121522996,6.31207454035428e-05,-122.39913241639093
A.D. 2002-Jun-06 01:20:00.0000,1.01470976693738,7.369743024159399,8.356503548870272,0.2220875169266538,47.755957512257595,0.9901075931147408,7.366395955755533,0.9757544722399846,0.9995458364840004,-0.024699691276015123,6.299922978023467e-05,62.99922978023467,7.272855357104726e-05,72.72855357104726,1.472548148876615e-11,147.2548148876615,1.4906820355576478e-11,149.0682035557648,6.312161790094339e-05,-122.38812070871838
A.D. 2002-Jun-06 01:21:00.0000,1.014709863238049,7.3697453743918,8.356508489766174,0.22207772754170607,47.7538524797096,0.9901098875793998,7.366398602186773,0.9757566408390395,0.9995458768200246,-0.024697482340935828,6.300011332890506e-05,63.00011332890506,7.272944799980739e-05,72.72944799980739,1.4726140839428144e-11,147.26140839428143,1.4907471630626357e-11,149.07471630626355,6.312249043840587e-05,-122.37710950080883
A.D. 2002-Jun-06 01:22:00.0000,1.0147099595363405,7.369747724622467,8.35651343054778,0.22206793813637432,47.75174744277839,0.9901121819440972,7.366401248603682,0.9757588093414566,0.999545917154314,-0.024695273504229398,6.30009969171354e-05,63.0009969171354,7.273034246764294e-05,72.73034246764294,1.4726800245316688e-11,147.26800245316687,1.490812296090278e-11,149.08122960902782,6.31233630159337e-05,-122.36609879830011
A.D. 2002-Jun-06 01:23:00.0000,1.0147100558322553,7.369750074851393,8.356518371215088,0.22205814871065951,47.74964240146415,0.9901144762088337,7.366403895006254,0.9757609777472359,0.9995459574868681,-0.024693064765895834,6.30018805449345e-05,63.001880544934494,7.27312369745627e-05,72.7312369745627,1.4727459730487516e-11,147.27459730487516,1.490877437046149e-11,149.0877437046149,6.312423563353046e-05,-122.35508859596096
A.D. 2002-Jun-06 01:24:00.0000,1.0147101521257917,7.369752425078586,8.356523311768104,0.2220483592645626,47.747537355767115,0.9901167703736076,7.366406541394495,0.9757631460563772,0.9995459978176872,-0.02469085612593558,6.300276421230306e-05,63.00276421230306,7.27321315205674e-05,72.73213152056739,1.472811926151106e-11,147.2811926151106,1.4909425825872915e-11,149.09425825872916,6.312510829119962e-05,-122.3440788965561
A.D. 2002-Jun-06 01:25:00.0000,1.0147102484169506,7.36975477530404,8.356528252206822,0.22203856979808473,47.74543230568751,0.9901190644384193,7.366409187768402,0.9757653142688802,0.9995460381467712,-0.024688647584348633,6.300364791924588e-05,63.00364791924588,7.27330261056618e-05,72.7330261056618,1.4728778852617476e-11,147.28778852617475,1.4910077341480147e-11,149.10077341480147,6.312598098894472e-05,-122.33306969883868
A.D. 2002-Jun-06 01:26:00.0000,1.014710344705732,7.369757125527758,8.356533192531245,0.22202878031122666,47.74332725122551,0.990121358403269,7.366411834127974,0.9757674823847451,0.9995460784741201,-0.024686439141134775,6.300453166576538e-05,63.00453166576538,7.273392072984837e-05,72.73392072984836,1.4729438494207056e-11,147.29438494207056,1.491072890745761e-11,149.1072890745761,6.312685372676932e-05,-122.32206100394713
A.D. 2002-Jun-06 01:27:00.0000,1.0147104409921357,7.369759475749739,8.35653813274137,0.2220189908039893,47.74122219238131,0.9901236522681561,7.366414480473214,0.9757696504039717,0.999546118799734,-0.024684230796294226,6.300541545186518e-05,63.00541545186518,7.27348153931307e-05,72.7348153931307,1.4730098205818026e-11,147.30098205818027,1.491138054334352e-11,149.1138054334352,6.312772650467695e-05,-122.31105281177302
A.D. 2002-Jun-06 01:28:00.0000,1.0147105372761611,7.369761825969984,8.356543072837201,0.22200920127637394,47.73911712915518,0.9901259460330802,7.366417126804119,0.9757718183265599,0.9995461591236126,-0.024682022549827654,6.300629927755008e-05,63.00629927755008,7.273571009551357e-05,72.73571009551357,1.4730757977511863e-11,147.30757977511863,1.491203223942524e-11,149.1203223942524,6.31285993226711e-05,-122.30004512102887
A.D. 2002-Jun-06 01:29:00.0000,1.0147106335578089,7.369764176188495,8.356548012818736,0.22199941172838106,47.73701206154723,0.9901282396980416,7.366419773120694,0.9757739861525095,0.9995461994457562,-0.024679814401733946,6.300718314282248e-05,63.007183142822484,7.273660483699943e-05,72.73660483699943,1.4731417799801804e-11,147.31417799801804,1.4912683986103064e-11,149.12683986103065,6.312947218075536e-05,-122.28903793288018
A.D. 2002-Jun-06 01:30:00.0000,1.0147107298370788,7.369766526405266,8.356552952685972,0.2219896221600124,47.734906989557835,0.99013053326304,7.366422419422932,0.9757761538818207,0.9995462397661645,-0.024677606352014658,6.300806704768605e-05,63.008067047686055,7.27374996175919e-05,72.73749961759191,1.4732077687143876e-11,147.32077687143877,1.4913335797720077e-11,149.13335797720077,6.313034507893319e-05,-122.27803124713722
A.D. 2002-Jun-06 01:31:00.0000,1.0147108261139703,7.369768876620301,8.35655789243891,0.2219798325712681,47.73280191318702,0.9901328267280749,7.366425065710835,0.9757783215144934,0.9995462800848377,-0.024675398400668902,6.300895099214494e-05,63.00895099214494,7.273839443729516e-05,72.73839443729516,1.4732737629712493e-11,147.32737629712494,1.4913987664676578e-11,149.13987664676577,6.313121801720817e-05,-122.2670250632308
A.D. 2002-Jun-06 01:32:00.0000,1.0147109223884836,7.369771226833601,8.35656283207755,0.22197004296214978,47.73069683243514,0.990135120093146,7.366427711984406,0.9757804890505271,0.9995463204017757,-0.02467319054769712,6.300983497620162e-05,63.00983497620162,7.273928929611167e-05,72.73928929611166,1.473339763755912e-11,147.3339763755912,1.4914639596911084e-11,149.14639596911084,6.313209099558381e-05,-122.2560193821909
A.D. 2002-Jun-06 01:33:00.0000,1.0147110186606187,7.369773577045161,8.356567771601895,0.22196025333265806,47.72859174730232,0.9901374133582534,7.366430358243641,0.975782656489922,0.9995463607169787,-0.024670982793099316,6.301071899986145e-05,63.010718999861446,7.274018419404679e-05,72.74018419404679,1.4734057705488615e-11,147.34057705488615,1.4915291589115523e-11,149.15291589115523,6.313296401406364e-05,-122.24501420218792
A.D. 2002-Jun-06 01:34:00.0000,1.0147111149303754,7.369775927254987,8.356572711011939,0.2219504636827942,47.72648665778883,0.9901397065233967,7.366433004488543,0.9757848238326781,0.9995464010304463,-0.02466877513687571,6.301160306312628e-05,63.01160306312627,7.274107913110236e-05,72.74107913110235,1.4734717814414504e-11,147.34717814414503,1.4915943622316353e-11,149.15943622316354,6.313383707265118e-05,-122.23400952490239
A.D. 2002-Jun-06 01:35:00.0000,1.0147112111977536,7.369778277463075,8.356577650307685,0.2219406740125589,47.72438156389483,0.9901419995885757,7.366435650719109,0.9757869910787951,0.9995464413421788,-0.024666567579025855,6.301248716599918e-05,63.012487165999175,7.274197410728146e-05,72.74197410728146,1.4735377993361785e-11,147.35377993361786,1.491659572553858e-11,149.1659572553858,6.313471017135e-05,-122.22300535082219
A.D. 2002-Jun-06 01:36:00.0000,1.0147113074627534,7.369780627669428,8.35658258948913,0.22193088432195338,47.72227646562058,0.9901442925537904,7.366438296935343,0.975789158228273,0.9995464816521761,-0.024664360119550865,6.301337130848548e-05,63.01337130848548,7.274286912258942e-05,72.74286912258943,1.4736038241991643e-11,147.36038241991642,1.4917247898556317e-11,149.17247898556317,6.31355833101636e-05,-122.21200167811773
A.D. 2002-Jun-06 01:37:00.0000,1.0147114037253746,7.369782977874043,8.35658752855628,0.2219210946109783,47.72017136296622,0.9901465854190405,7.366440943137239,0.9757913252811118,0.999546521960438,-0.024662152758450073,6.301425549058822e-05,63.01425549058822,7.274376417702929e-05,72.74376417702929,1.4736698531730832e-11,147.36698531730832,1.491790011257045e-11,149.17900112570447,6.313645648909555e-05,-122.20099850733112
A.D. 2002-Jun-06 01:38:00.0000,1.014711499985617,7.369785328076921,8.356592467509126,0.22191130487963492,47.718066255932015,0.9901488781843257,7.366443589324802,0.9757934922373113,0.9995465622669647,-0.024659945495723923,6.301513971230929e-05,63.015139712309285,7.274465927060293e-05,72.74465927060294,1.473735889612186e-11,147.3735889612186,1.491855240123642e-11,149.18552401236423,6.313732970814935e-05,-122.18999584006154
A.D. 2002-Jun-06 01:39:00.0000,1.0147115962434807,7.369787678278063,8.356597406347676,0.22190151512792408,47.715961144518154,0.9901511708496457,7.36644623549803,0.9757956590968713,0.9995466025717563,-0.024657738331372192,6.301602397365575e-05,63.01602397365575,7.274555440331744e-05,72.74555440331744,1.4738019320821635e-11,147.38019320821635,1.4919204750211135e-11,149.19204750211134,6.313820296732855e-05,-122.17899367279891
A.D. 2002-Jun-06 01:40:00.0000,1.0147116924989652,7.3697900284774684,8.356602345071924,0.22189172535584675,47.71385602872484,0.9901534634150001,7.366448881656923,0.975797825859792,0.9995466428748125,-0.024655531265395325,6.301690827462779e-05,63.01690827462779,7.274644957517296e-05,72.74644957517296,1.4738679777143968e-11,147.3867977714397,1.4919857130808416e-11,149.19857130808415,6.313907626663668e-05,-122.16799200889068
A.D. 2002-Jun-06 01:41:00.0000,1.0147117887520711,7.369792378675136,8.35660728368187,0.2218819355634042,47.71175090855235,0.9901557558803893,7.36645152780148,0.9757999925260731,0.9995466831761336,-0.024653324297793322,6.301779261522901e-05,63.017792615229006,7.274734478617314e-05,72.74734478617313,1.4739340303148882e-11,147.39340303148882,1.4920509581088272e-11,149.2050958108827,6.313994960607726e-05,-122.15699084825555
A.D. 2002-Jun-06 01:42:00.0000,1.014711885002798,7.369794728871069,8.356612222177516,0.22187214575059705,47.70964578400082,0.9901580482458128,7.366454173931704,0.9758021590957145,0.9995467234757193,-0.024651117428566183,6.301867699546416e-05,63.01867699546416,7.274824003632269e-05,72.74824003632268,1.4740000908661957e-11,147.40000908661958,1.492116211076335e-11,149.21162110763348,6.314082298565385e-05,-122.14599018968734
A.D. 2002-Jun-06 01:43:00.0000,1.0147119812511456,7.369797079065266,8.356617160558862,0.22186235591742637,47.70754065507047,0.9901603405112702,7.366456820047593,0.9758043255687165,0.9995467637735697,-0.024648910657713907,6.301956141533805e-05,63.019561415338046,7.274913532562643e-05,72.74913532562643,1.4740661564997005e-11,147.40661564997006,1.4921814691373342e-11,149.21814691373342,6.314169640537e-05,-122.13499003195277
A.D. 2002-Jun-06 01:44:00.0000,1.0147120774971143,7.369799429257722,8.356622098825904,0.22185256606389323,47.705435521761544,0.9901626326767616,7.366459466149143,0.9758064919450784,0.9995468040696848,-0.02464670398523694,6.302044587485196e-05,63.020445874851966,7.275003065408565e-05,72.75003065408565,1.4741322276784478e-11,147.4132227678448,1.492246732743576e-11,149.2246732743576,6.314256986522921e-05,-122.12399037724735
A.D. 2002-Jun-06 01:45:00.0000,1.0147121737407037,7.369801779448445,8.356627036978649,0.22184277618999845,47.70333038407421,0.9901649247422867,7.36646211223636,0.9758086582248005,0.9995468443640644,-0.024644497411135058,6.302133037401126e-05,63.021330374011264,7.275092602170572e-05,72.75092602170572,1.4741983034537605e-11,147.41983034537606,1.492312000946383e-11,149.23120009463833,6.314344336523503e-05,-122.1129912237686
